28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
25,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
25,28,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
25,28,38,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
25,28,38,39,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
25,28,38,39,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
25,28,38,39,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
25,28,38,39,15,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
25,28,38,39,15,17,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
25,28,38,39,15,17,22,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
15,28,38,39,15,17,22,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,41,40,
